OBJECTID,左上经度_02,左上纬度_02,右下经度_02,右下纬度_02
540,113.3727571,23.33566374,113.3772547,23.33981779
541,113.2243712,23.3106257,113.2288587,23.31477039
542,113.6868075,23.11497256,113.6880767,23.11535645
543,113.3862442,23.29418638,113.3907396,23.29833985
544,113.9965963,23.3437789,114.0010995,23.34794056
545,113.3907421,23.33568223,113.3952365,23.33983342
546,113.3592543,23.23603726,113.3637538,23.24019641
547,113.3502724,23.49316085,113.3547727,23.49731141
548,113.3142542,23.30236831,113.3187548,23.30652598
549,113.5475889,23.24823519,113.5520685,23.2523767
550,113.6463442,23.42658609,113.6508418,23.43073832
551,113.8932232,23.77420758,113.8977096,23.77833769
552,113.2782651,23.27741848,113.2827618,23.28157312
553,113.6553469,23.54260489,113.6598452,23.54675356
554,113.2557811,23.07385854,113.2602738,23.07801647
555,113.6463354,23.29386371,113.650833,23.29802078
556,113.3637587,23.31075721,113.3682576,23.31491325
557,113.8080454,23.19017026,113.8125261,23.1943162
558,113.3367462,23.13630668,113.3412473,23.14047058
559,113.7407576,23.1486711,113.7452491,23.15282816
560,113.7452538,23.2234407,113.7497446,23.22759444
561,113.7767017,23.70824275,113.7811866,23.71237354
562,113.1391781,23.4310358,113.1436641,23.43517445
563,113.2692629,23.10296146,113.2737581,23.10712068
564,113.8080539,23.31886254,113.8125346,23.32300395
565,113.9381022,23.40584595,113.9425981,23.40999847
566,113.8887132,23.39753881,113.8931987,23.40168199
567,113.6148635,23.16926509,113.6193564,23.17342203
568,113.296267,23.45991856,113.300766,23.46406893
569,113.3817577,23.43104949,113.3862539,23.43519871
570,113.1750464,23.3521926,113.1795299,23.3563319
571,113.9651214,23.90643719,113.969622,23.91057587
572,113.8752495,23.2025146,113.8797328,23.20666258
573,113.7990798,23.14033074,113.8035614,23.14447918
574,113.5296781,23.25243264,113.5341554,23.25657177
575,113.273791,23.59242154,113.2782868,23.59656393
576,113.2154062,23.41846975,113.2198924,23.42260932
577,113.5655312,23.55914669,113.570014,23.56327987
578,113.5162373,23.07382751,113.5207136,23.07797171
579,113.8170073,23.21092102,113.8214874,23.21506567
580,113.2692685,23.1860646,113.2737637,23.19022103
581,113.5431292,23.53020766,113.547608,23.53433823
582,113.2512999,23.2317437,113.2557919,23.23589553
583,113.6688545,23.73294633,113.6733534,23.7370886
584,113.4086976,23.10730066,113.4131881,23.11145635
585,113.1974444,23.07391513,113.2019287,23.07806492
586,113.9966285,23.8280722,114.0011318,23.8322161
587,113.5207003,22.87826839,113.5251769,22.88241885
588,113.8842482,23.69153761,113.8887328,23.69566914
589,113.7407584,23.16113554,113.74525,23.16529218
590,113.6328477,23.30629457,113.6373436,23.31044959
591,113.4848865,22.7950815,113.4893632,22.79923435
592,113.3052552,23.31480148,113.3097552,23.31895805
593,114.0641416,23.77454173,114.0646499,23.7756895
594,113.5923862,22.74484023,113.5968746,22.74900575
595,113.4311529,23.30663308,113.4356386,23.31077738
596,113.489423,23.67934998,113.4938995,23.6834725
597,113.9291181,23.47215024,113.9336121,23.47629858
598,113.0807819,23.33152578,113.0852794,23.33567847
599,113.3817575,23.42690442,113.3862537,23.43105379
600,113.8484107,23.91055301,113.8528908,23.91467252
601,113.3277503,23.21937019,113.3322514,23.22353127
602,113.785656,23.49716439,113.7901394,23.50130169
603,113.8035841,23.48471208,113.8080653,23.48884778
604,113.3907655,23.67120884,113.3952599,23.67534764
605,113.4714747,23.1030567,113.475953,23.10720145
606,113.5386196,23.0571336,113.5430979,23.06128031
607,113.5789552,23.16512042,113.5834406,23.16927044
608,113.4446348,23.72080691,113.4491176,23.72462709
609,113.9156391,23.41411729,113.9201302,23.41826505
610,113.5699988,23.33534341,113.5744824,23.33948569
611,113.3727432,23.13221201,113.3772407,23.13637315
612,113.3682448,23.12805014,113.3727432,23.13221201
613,113.1526359,23.4641706,113.1571204,23.46830668
614,113.7452561,23.25665576,113.7497468,23.26080833
615,113.7273136,23.66274531,113.7318076,23.66688586
616,113.4670019,23.18617104,113.4714806,23.19031353
617,113.8887013,23.21496018,113.8931868,23.21910989
618,113.7452773,23.57172014,113.749768,23.57586118
619,113.9336287,23.72828617,113.9348218,23.72875647
620,113.2872772,23.55103626,113.2917752,23.55518215
621,113.30974,23.09469565,113.3142404,23.09886017
622,113.5924109,23.12355842,113.5968992,23.12771256
623,113.3592509,23.18620255,113.3637504,23.19036344
624,113.8528471,23.25652761,113.8573277,23.26067119
625,113.4983751,23.67932339,113.5028511,23.68185372
626,113.8528685,23.57987127,113.857349,23.58400301
627,113.4266837,23.55119587,113.4311702,23.55533207
628,113.8304453,23.19843671,113.8349251,23.20258146
629,113.2468014,23.11958407,113.2512927,23.12373896
630,113.2378509,23.54688231,113.2423405,23.55102039
631,113.5296825,23.31883691,113.5341598,23.32297367
632,113.4042176,23.27344411,113.4087093,23.277595
633,113.4804628,23.5800725,113.48494,23.5841993
634,113.8304552,23.34786196,113.8349349,23.35200141
635,113.2602894,23.31060877,113.264783,23.31475933
636,113.2109057,23.19440288,113.2153913,23.19854992
637,113.3232739,23.57593326,113.327775,23.58008126
638,113.2468039,23.1569824,113.2512952,23.16113603
639,113.8259643,23.17352265,113.830444,23.17766829
640,113.4132157,23.5097901,113.4177054,23.51393057
641,113.2153969,23.28158746,113.2198831,23.28573199
642,113.9336043,23.35607823,113.9380992,23.36023172
643,113.3772613,23.43518941,113.3817583,23.43933917
644,113.4938689,23.23593191,113.4983452,23.24007047
645,113.1840116,23.33558291,113.1884952,23.33972296
646,113.4311719,23.58017163,113.4356576,23.58430586
647,113.3007494,23.21932316,113.305249,23.2234827
648,113.404205,23.09067368,113.4086967,23.09483082
649,113.7811973,23.86938022,113.7856815,23.87350459
650,113.5565695,23.56744323,113.5610506,23.57157449
651,113.1481441,23.36053585,113.152629,23.36467612
652,113.2962627,23.39774249,113.3007618,23.40189516
653,113.1660855,23.43513673,113.1705691,23.43927314
654,113.2198739,23.14869399,113.2243606,23.15284372
655,113.722746,22.56154129,113.7272406,22.56571809
656,113.5073015,23.31060422,113.5117775,23.31474
657,113.2827621,23.28572347,113.2872594,23.28987847
658,113.3277298,22.91586314,113.3322309,22.92003403
659,113.8573206,23.15269235,113.8618016,23.15683988
660,113.8932188,23.70807107,113.8977052,23.71220356
661,113.6913127,23.21922201,113.695811,23.22338265
662,113.2962712,23.52206013,113.3007703,23.5262082
663,113.296274,23.56346862,113.3007731,23.56761515
664,113.2782495,23.04476279,113.2827461,23.0489253
665,113.5789637,23.29383973,113.5834491,23.29798526
666,113.6688309,23.38101941,113.6733298,23.38517467
667,113.8035858,23.50956733,113.8080669,23.51370212
668,113.5296574,22.94068147,113.5341347,22.94483082
669,113.7990855,23.22756096,113.8035672,23.23170642
670,113.9560865,23.35611565,113.9605857,23.3602731
671,113.7138062,23.3313261,113.7183021,23.33548071
672,113.5834409,23.17342469,113.5879273,23.17757533
673,113.9291369,23.75768426,113.9336309,23.76182206
674,113.475951,23.07810326,113.4804287,23.08224835
675,113.3502716,23.48073207,113.3547718,23.48488309
676,113.915671,23.89810949,113.9201621,23.90223962
677,113.8259916,23.58406064,113.8304712,23.58819141
678,113.2512893,23.07385882,113.2557813,23.07801598
679,113.8573578,23.71638268,113.8618387,23.72050976
680,113.6733431,23.58403868,113.677842,23.58818648
681,113.4670056,23.24015769,113.4714843,23.24429832
682,113.5789695,23.38095622,113.5834548,23.38509861
683,113.3547513,23.18619494,113.3592512,23.19035623
684,113.3772362,23.0698685,113.3817332,23.07403105
685,113.4446167,23.46004439,113.4490994,23.46418054
686,113.4535844,23.51388624,113.4580654,23.51801885
687,113.4356466,23.42690102,113.4401313,23.43104006
688,113.19298,23.36045455,113.197464,23.36459411
689,113.6778221,23.28976995,113.6823209,23.29392855
690,113.1391707,23.32321458,113.1436567,23.32735718
691,113.2468093,23.23589683,113.2513005,23.24004775
692,113.5252177,23.49297752,113.5296945,23.49710751
693,113.6103893,23.4348405,113.6148813,23.43898714
694,113.8035628,23.16525325,113.808044,23.16940042
695,113.2827604,23.2608192,113.2872577,23.26497509
696,113.1481535,23.49732307,113.1526384,23.50145831
697,113.3412261,22.82845171,113.345727,22.83262498
698,113.0402647,23.30655683,113.0447698,23.31071742
699,113.749749,23.29401285,113.7542388,23.29816334
700,113.3367646,23.4061053,113.3412657,23.41025965
701,113.4311526,23.30248348,113.4356383,23.30662792
702,113.332237,23.01157361,113.336738,23.01574159
703,113.5520635,23.17762724,113.5565438,23.18177188
704,113.9066843,23.7783359,113.9111735,23.78246844
705,113.5924125,23.14849106,113.5969009,23.15264438
706,113.3277619,23.38950331,113.332263,23.3936583
707,113.7811512,23.18605233,113.7856354,23.19020148
708,113.4535536,23.06568324,113.4580347,23.06983171
709,113.2647596,22.96572078,113.269254,22.96988363
710,113.5296687,23.11120063,113.534146,23.11534459
711,113.7362694,23.20682477,113.7407617,23.21098057
712,113.4893585,22.72840036,113.4938351,22.73255476
713,113.5924098,23.10693388,113.5968982,23.11108857
714,113.6013679,22.81566412,113.6014732,22.8157717
715,113.6868304,23.4598157,113.691329,23.46396787
716,113.7452594,23.30646075,113.7497501,23.31061156
717,113.5162587,23.39353485,113.520735,23.39766792
718,113.6778334,23.45979866,113.6823322,23.46395107
719,113.4849218,23.31896926,113.4893985,23.32310533
720,113.6418648,23.6874192,113.6463619,23.6915613
721,113.2827629,23.29817361,113.2872602,23.30232816
722,113.1346868,23.36055456,113.1391735,23.36469638
723,113.8125335,23.30640702,113.8170139,23.31054857
724,113.48044,23.24842607,113.4849173,23.252565
725,113.9111509,23.43898687,113.915641,23.44313281
726,113.4087053,23.21947277,113.4131958,23.22362467
727,113.404232,23.48079216,113.4087237,23.48493549
728,113.8842324,23.45143049,113.888717,23.45557091
729,113.4894193,23.62557179,113.4938957,23.62969629
730,113.4849085,23.12380119,113.4893853,23.12794404
731,114.0056351,23.83635992,114.0101385,23.84050358
732,113.4804293,23.09056253,113.4849066,23.09470682
733,113.9425973,23.3975605,113.9470939,23.40171416
734,113.5924235,23.31457736,113.5969118,23.31872487
735,113.4266739,23.41032861,113.4311604,23.41447004
736,113.772215,23.68757036,113.7767006,23.69170261
737,113.7138347,23.75369307,113.7183306,23.75783214
738,113.5789609,23.25233262,113.5834463,23.25647963
739,113.4311401,23.11975701,113.4356257,23.12390778
740,113.7721832,23.21513213,113.7766688,23.21928164
741,113.8259993,23.69990136,113.8304789,23.70402786
742,113.5072892,23.12789038,113.5117653,23.13203251
743,113.803567,23.22755418,113.8080481,23.2316992
744,113.3907513,23.46835612,113.3952457,23.47250244
745,113.8528572,23.41002392,113.8573378,23.41416196
746,113.7362648,23.13886885,113.740757,23.14036078
747,113.0807833,23.35226705,113.0852808,23.356419
748,113.8976818,23.35606392,113.9021691,23.36021026
749,113.857329,23.28142512,113.86181,23.28556819
750,113.5475961,23.35612664,113.5520756,23.36026429
751,113.4356498,23.47248839,113.4401344,23.47662575
752,113.5476061,23.50534635,113.5520856,23.5094785
753,113.8304767,23.67094394,113.8349564,23.67507145
754,113.4266684,23.33153183,113.4311549,23.33567612
755,113.5924378,23.53013254,113.5969261,23.53427213
756,113.3592595,23.31075,113.363759,23.31490651
757,113.5073203,23.58827195,113.5117964,23.59239751
758,113.7093066,23.28152518,113.7138031,23.28568211
759,113.0537732,23.24848052,113.0582762,23.2526412
760,113.2917754,23.55932246,113.296274,23.56346862
761,113.3817388,23.1571536,113.386235,23.16131257
762,113.3232751,23.5924905,113.3277761,23.59663789
763,113.3412617,23.35220415,113.3457626,23.35636035
764,113.8035941,23.63376056,113.8080753,23.63789074
765,113.5744835,23.35607781,113.5789681,23.36022022
766,113.2513108,23.39356609,113.2558028,23.39771211
767,113.4086774,22.81186801,113.413168,22.8160327
768,113.4401471,23.65878257,113.4446308,23.66291217
769,113.3997121,23.08235838,113.4042047,23.08651666
770,113.2198733,23.14038368,113.22436,23.14453367
771,113.7497382,23.13205334,113.754228,23.13620943
772,113.0627778,23.24860891,113.0672791,23.25265722
773,113.4176704,23.0075059,113.4221591,23.011663
774,113.86629,23.2689591,113.8707719,23.27310356
775,113.4535553,23.0906274,113.4580364,23.09477505
776,113.5341637,23.38104399,113.5386415,23.38517897
777,113.5969253,23.52184796,113.6014146,23.52598876
778,113.2737631,23.18191352,113.278259,23.18607081
779,113.9021685,23.35191479,113.9066566,23.35606213
780,113.2557794,23.04891117,113.2602721,23.05306989
781,113.116739,23.43520235,113.1212287,23.43934424
782,113.3322588,23.33144578,113.3367598,23.3356029
783,113.8438889,23.27729845,113.8483689,23.28144073
784,113.44908,23.18205547,113.4535618,23.18620081
785,113.6598471,23.57573467,113.6643457,23.57988239
786,113.212151,23.19024753,113.2153911,23.19439653
787,113.9965954,23.33052204,113.9994267,23.33134218
788,113.2782629,23.24420928,113.2827595,23.24836509
789,113.341256,23.26921664,113.3457569,23.27337583
790,113.8214858,23.19014658,113.8259657,23.19429177
791,113.8125721,23.88172315,113.8170525,23.88584371
792,113.2198725,23.12791714,113.2243592,23.13206756
793,113.8035966,23.67099163,113.8080778,23.67512042
794,113.7901297,23.35622425,113.7946124,23.36036617
795,113.5610274,23.22329511,113.5655092,23.2274397
796,113.5252068,23.33129612,113.5296836,23.33543203
797,113.2153944,23.24422777,113.2198806,23.24837361
798,113.408699,23.12808097,113.4131896,23.13223599
799,113.7677106,23.41844237,113.7721971,23.42258531
800,113.2333401,23.21929514,113.237829,23.22344442
801,113.5162453,23.19433704,113.5207216,23.19847721
802,113.8259668,23.2109045,113.8304464,23.21504886
803,113.1705666,23.40196475,113.1750501,23.40610227
804,113.0987693,23.39789573,113.1032628,23.40204239
805,113.2243676,23.25667127,113.2288551,23.26081788
806,113.5251838,22.98646466,113.5296607,22.99061221
807,113.7407922,23.66275592,113.7452838,23.66689435
808,113.4580449,23.219417,113.4625252,23.2235596
809,113.6373354,23.1859021,113.6418318,23.19006193
810,113.7856354,23.19020148,113.7901189,23.19434985
811,113.7318127,23.74131383,113.7363057,23.74545083
812,113.3727437,23.1405229,113.3772413,23.14468375
813,113.4446164,23.45590039,113.4490992,23.46003669
814,113.2827832,23.59656809,113.2872806,23.60071168
815,113.3862539,23.43519871,113.3907493,23.43934704
816,113.6148605,23.12355908,113.6193534,23.12771756
817,113.767712,23.43916774,113.7721985,23.44330992
818,113.7497451,23.23589879,113.7542349,23.24005132
819,113.3007491,23.21517048,113.3052487,23.21933016
820,113.6958232,23.40594816,113.700321,23.4101018
821,113.8215014,23.42666408,113.8259813,23.43080081
822,113.3187693,23.51795524,113.3232702,23.52210523
823,113.2513002,23.2358958,113.2557922,23.24004748
824,113.7856523,23.44329835,113.7901358,23.44743764
825,113.0852734,23.2485276,113.0872088,23.25268063
826,113.6823487,23.70816629,113.6868475,23.71230942
827,113.8349313,23.29806628,113.8394111,23.30220756
828,113.9381297,23.82380297,113.9426256,23.82794015
829,113.6868086,23.13197752,113.6913071,23.13614135
830,113.3412572,23.2858189,113.3457581,23.2899775
831,113.7407976,23.74132021,113.7452891,23.74545576
832,113.9066566,23.35606213,113.9111458,23.36021022
833,113.31425,23.24010657,113.3187506,23.24426646
834,113.0132298,23.37285405,113.0177375,23.37701453
835,113.0942782,23.44349345,113.0987727,23.44763932
836,113.0627923,23.46003527,113.0672936,23.46418673
837,113.6193218,22.64062861,113.6238154,22.644802
838,113.4490946,23.39371432,113.4535764,23.39785212
839,113.7407642,23.24835077,113.7452558,23.25250439
840,113.0132312,23.39358778,113.0177389,23.3977475
841,113.5789544,23.1526564,113.5834398,23.15680684
842,113.3772596,23.41031761,113.3817566,23.41446828
843,113.4490877,23.29415805,113.4535695,23.29829946
844,113.785668,23.67515163,113.7901515,23.67928235
845,113.7676936,23.16529127,113.7721801,23.16944321
846,113.6463539,23.57157234,113.6508515,23.57571919
847,113.3862379,23.20285151,113.3907333,23.20700818
848,113.4356286,23.16545939,113.4401132,23.16960775
849,113.5520586,23.10283187,113.5565389,23.10697902
850,113.1974559,23.24425587,113.2019402,23.24839989
851,113.8394089,23.2690054,113.8438887,23.27314781
852,113.5610301,23.26481246,113.5655119,23.26895559
853,113.5834537,23.3685107,113.5879402,23.37265444
854,113.2782517,23.07802596,113.2827483,23.0821874
855,113.9246244,23.4555711,113.9291173,23.45971915
856,113.9426245,23.8114173,113.9471212,23.81555574
857,113.2378371,23.34380414,113.2423267,23.34794971
858,113.4535818,23.47660267,113.4580629,23.48073667
859,113.3547459,23.10724827,113.3592458,23.11141221
860,113.6733265,23.33540371,113.6778254,23.33956069
861,113.6733287,23.36858676,113.6778276,23.37274254
862,113.866317,23.67915257,113.8707989,23.68328196
863,113.5252091,23.36448037,113.5296859,23.36861508
864,114.0191409,23.79096012,114.0236436,23.79510492
865,113.6777789,22.63237573,113.6822776,22.63655441
866,113.5744693,23.14019638,113.5789538,23.14434635
867,113.7273263,23.84873122,113.7318203,23.85286507
868,113.2692814,23.37698291,113.2737766,23.38113255
869,113.4491003,23.47661117,113.4535821,23.4807459
870,113.2468202,23.39771341,113.2513114,23.40185852
871,113.5341347,22.94483082,113.5386125,22.94898051
872,113.6463664,23.75770741,113.650864,23.76184743
873,113.9740832,23.31052446,113.9785849,23.31468589
874,113.2243847,23.50962162,113.2288722,23.51375902
875,113.6014113,23.47628011,113.6059014,23.4804235
